070100042|07010|EL TRIUNFO
070100043|07010|LOMA BONITA
070110001|07011|BELLA VISTA
070110002|07011|ALLENDE
070110003|07011|CHEMIC
070110004|07011|EMILIANO ZAPATA
070110005|07011|LA HACIENDA
070110006|07011|LA LAGUNA
070110007|07011|LA NORIA
070110008|07011|LAS NUBES
070110009|07011|NUEVO YUCATAN
070110010|07011|OJO DE AGUA CAMPANA
070110011|07011|NUEVO PACAYAL
070110012|07011|PACAYAL VIEJO
070110013|07011|EL PLATANAR
070110014|07011|EL PROGRESO
070110015|07011|LA RINCONADA
070110016|07011|SAN JOSE LAS CHICHARRAS
070110017|07011|SAN JUAN PROGRESO
070110018|07011|LAS TABLAS
070110019|07011|LAS CHICHARRAS
070110020|07011|UNION PROGRESO
070110021|07011|ZARAGOZA
070110022|07011|LAS FLORES
070110023|07011|LOS POCITOS
070110024|07011|CUEVA DEL ARCO
070110025|07011|EL CABALLETE
070110026|07011|LA CAÑADA
070110027|07011|MONTE FLORIDO
070110028|07011|PUENTE CARRANZA
070110030|07011|EL ZAPOTAL
070110032|07011|CABALLO BLANCO
070110034|07011|MINERVA
070110036|07011|LA MESILLA
070110038|07011|EL BOJONAL
070110039|07011|CARDENAS OJO DE AGUA
070110043|07011|EL VERGEL LA RINCONADA
070110046|07011|ESMERALDA EL RECUERDO
070110051|07011|LA INDEPENDENCIA
070110053|07011|LA LUCHA
070110055|07011|MALPASO
070110059|07011|EL TARRAL
070110060|07011|EL PLAN
070110063|07011|VEINTE DE NOVIEMBRE
070110064|07011|TRES PICOS
070110070|07011|LA LAGUNA
070110071|07011|EL BOQUERON
070110072|07011|MONTEVIDEO
070110073|07011|OJO DE AGUA
070110074|07011|LA PINADITA
070110075|07011|EL PLATANARCITO
070110076|07011|LOS ARROYOS
070110078|07011|OJO DE AGUA EL PALMAR
070110079|07011|NUEVA IRLANDA
070110081|07011|EL POZOLERO
070110082|07011|LA LUCHA SAN MARCOS
070110083|07011|GUADALUPE
070110084|07011|MONTE FLOR
070110085|07011|SINTULAR
070110088|07011|LOMA DEL OCOTE
070110089|07011|LOS POCITOS
070110091|07011|PUENTE JUAREZ
070110094|07011|EL CHILAR
070110095|07011|LA AVANZADA
070110097|07011|BUENAVISTA
070110099|07011|CONSTANCIA
070110100|07011|SALTILLO
070110101|07011|EL CEDRO
070110103|07011|BUENAVISTA
070110105|07011|LIBERTAD LA FUENTE
070110106|07011|SAN ANTONIO
070110107|07011|PASO LIMON
070110108|07011|TIERRA COLORADA
070110110|07011|LOS LAGOS
070110111|07011|EL SABINALITO
070110112|07011|CUATRO CAMINOS
070110113|07011|GUADALUPE
070110114|07011|LOCALIDAD SIN NOMBRE
070110115|07011|SAN FRANCISCO
070110116|07011|NUEVA ESTRELLA
070110117|07011|EL CIPRES
070110118|07011|EL PARAISO
070110119|07011|LA DELICIA
070120001|07012|BERRIOZABAL
070120004|07012|ALSACIA
070120007|07012|BELEN
070120008|07012|BERLIN
070120013|07012|LA CABAÑA
070120015|07012|EL CAIRO
070120016|07012|EL CALVARIO
070120017|07012|LAS CAMELIAS
070120018|07012|CANDELARIA
070120020|07012|EL CAPRICHO
070120021|07012|EL CARACOL
070120022|07012|EL CARMEN
070120026|07012|EL CLAVEL
070120028|07012|SANTA CRUZ (LAS CRUCES)
070120030|07012|LA NUEVA ESPERANZA
070120032|07012|EL DANUBIO
070120035|07012|DOLORES
070120038|07012|EFRAIN A. GUTIERREZ
070120040|07012|SANTA ROSA (LA FABRICA)
070120042|07012|FLOR DE CORAZON
070120043|07012|SAN ANTONIO (EL RECUERDO)
070120048|07012|EL FRANCES
070120050|07012|LA GLORIA
070120053|07012|IGNACIO ZARAGOZA
070120055|07012|JOAQUIN MIGUEL GUTIERREZ
070120057|07012|EL LIMON
070120059|07012|LAS MARAVILLAS
070120061|07012|NUEVO MONTECRISTO
070120064|07012|MONTE TABOR
070120066|07012|EL OLIVO (GEYFER)
070120069|07012|EL PALMAR
070120071|07012|LAS PAMPAS
070120072|07012|PASO NARANJO
070120075|07012|LAS PEÑAS
070120076|07012|SAN MARCOS
070120081|07012|LA PROVIDENCIA
070120088|07012|EL ROSARIO
070120090|07012|EL SABINO
070120091|07012|EL SABINO
070120093|07012|SAN ANTONIO BOMBANO
070120094|07012|SAN FRANCISCO EL TUNEZ
070120095|07012|SAN FRANCISCO
070120096|07012|SAN ISIDRO
070120098|07012|SAN JOAQUIN
070120101|07012|SAN JUAN
070120103|07012|LA MONTAÑA
070120107|07012|SANTA BARBARA
070120109|07012|SANTA INES BELLAVISTA
070120110|07012|SANTA ISABEL
070120112|07012|SANTA ROSA
070120116|07012|EL TEPEYAC
070120117|07012|EL TIROL
070120119|07012|BOMBANO TRES HERMANOS
070120121|07012|EL TRIUNFO
070120123|07012|EL TURIPACHE
070120124|07012|VERAPAZ
070120128|07012|EL OCOTE
070120134|07012|LINDAVISTA
070120135|07012|EL LIMON
070120137|07012|LA HERRADURA
070120138|07012|LOS ALTOS DE SAN JOSE (PALO ALTO)
070120139|07012|EL ZAPOTE
070120140|07012|LA LIBERTAD
070120141|07012|EL PARAISO
070120146|07012|VISTAHERMOSA
070120148|07012|SAN MARTIN
070120149|07012|MONTEBELLO
070120150|07012|SAN PEDRO BOMBANO
070120154|07012|CHUCAMAY
070120155|07012|LOS PINOS
070120159|07012|LA VICTORIA
070120160|07012|SAN ANTONIO EL TRIANGULO
070120161|07012|SANTA SOFIA
070120168|07012|BONANZA
070120169|07012|SAN JOSE DE LOS NARANJOS
070120170|07012|LA PEREGRINA (LA PANTALLA)
070120172|07012|SAN JOSE LA LAGUNA
070120174|07012|EL CHINAL BUENAVISTA
070120175|07012|LAS LIMAS
070120179|07012|SAN JORGE
070120180|07012|BENITO JUAREZ
070120183|07012|BUENOS AIRES
070120196|07012|UNION HIDALGO
070120197|07012|CHICOZAPOTE
070120202|07012|PASO DE LA AMISTAD
070120203|07012|RIO BLANCO
070120205|07012|CHAPULTEPEC
070120207|07012|LA PRIMAVERA
070120211|07012|BUENAVISTA
070120213|07012|LAS LIMAS
070120214|07012|GUADALUPE
070120216|07012|EL RETIRO
070120217|07012|SAN RAFAEL
070120219|07012|LA ROSARIA
070120221|07012|SANTA ISABEL
070120222|07012|EL GIROL
070120225|07012|MONTEBELLO
070120229|07012|LA CONFORMIDAD (EL RETAZO)
070120230|07012|LAS VISTAS
070120233|07012|EL CERRON
070120234|07012|EL POTRERO
070120238|07012|EL TABOR
070120239|07012|EL DOMINO
070120240|07012|LOMA LINDA (PALO ALTO)
070120241|07012|SAN JOSE LA ESPERANZA
070120242|07012|SAN JOSE PORVENIR
070120244|07012|SAN PEDRO EL TABLON
070120245|07012|EL CARMEN
070120246|07012|LA TRINIDAD
070120247|07012|PASO DEL BURRO
070120248|07012|FLAMBOYANES
070120249|07012|LLANTERA
070120250|07012|ATOTONILCO EL ALTO (QUINTA GASEN)
070120251|07012|LOS TORITOS
070120252|07012|SALTILLITO
070120253|07012|LA CARIDAD
070120254|07012|EL PEAJE
070120255|07012|BUENA VISTA
070120256|07012|EL TURCON
070120257|07012|SAN FRANCISCO
070120258|07012|SANTA MARIA
070120259|07012|SAN JOSE
070120260|07012|SANTA CECILIA
070120262|07012|QUINTA ILUSION
070120268|07012|SAN ANTONIO LOS POTRILLOS
070120269|07012|SANTA CRUZ
070120271|07012|LA PLANTA
070120272|07012|EL CAÑAVERAL
070120273|07012|MAGALLY
070120275|07012|CUCHUMBAC
070120276|07012|AMENDU
070120277|07012|TIERRA Y LIBERTAD
070120278|07012|SANTA INES BUENOS AIRES
070120280|07012|NUEVO POBLADO SAN ISIDRO (OVEJERIA)
070120281|07012|EL EDEN
070120282|07012|LA GLORIA
070120283|07012|GRACIAS A DIOS (LA RINCONADA)
070120286|07012|SAN ANTONIO COYATOC
070120287|07012|EL PENIEL
070120288|07012|SANTA LUCIA (FRACCION EL EDEN)
070120289|07012|EL ROSARIO
070120290|07012|EL FORASTERO (EL CARMEN)
070120291|07012|MI LUPITA
070120292|07012|SANTA ELENA
070120293|07012|EL SABINITO
070120294|07012|SAN ANTONIO
070120297|07012|QUINTA SAYUO
070120298|07012|LAS CABAÑAS
070120299|07012|MARIA DE GUADALUPE
070120300|07012|EL LIMON
070120301|07012|LA VAQUETA
070120302|07012|SANTA MARTHA
070120305|07012|EL ROSARIO
070120306|07012|LA LIBERTAD
070120308|07012|EL CHUCAMAY
070120309|07012|EL PORVENIR
070120311|07012|LAS CRUCES
070120313|07012|EL HIGUITO
070120314|07012|RIO AGUA DULCE
070120315|07012|EL PALMAR
070120316|07012|SAN JOSE
070120317|07012|LAS TULIAS
070120318|07012|ROSARIO BUENAVISTA
070120320|07012|SAN LUIS
070120321|07012|EL CHAPITAL
070120324|07012|EL MICO
070120325|07012|SAN JORGE
070120326|07012|LA RINCONADA
070120352|07012|SAN JORGE
070120353|07012|LA PISTOLA
070120355|07012|SAN JUAN BAUTISTA
070120357|07012|BETANIA
070120359|07012|SANTA MARTHA
070120360|07012|CAMPESTRE CALIFORNIA (PEQUEÑO LIBANO)
070120361|07012|EL TRANSITO DE JOSE
070120362|07012|FANABER
070120363|07012|JACALU
070120364|07012|INGRAPROSUR (YAZMIN)
070120365|07012|LAS BUGAMBILIAS
070120366|07012|QUE CHULA MONTAÑA
070120367|07012|EL CASCARILLO
070120368|07012|SANTA CRUZ (SAN JOSE)
070120369|07012|AGUA ESCONDIDA
070120372|07012|EL TEMPISQUE
070120373|07012|EL POZO
070120375|07012|EL PEÑASCO (LAS PILAS)
070120378|07012|LOCALIDAD SIN NOMBRE (JORGE TREJO)
070120379|07012|LLANO BONITO
070120388|07012|EL TESORO
070120392|07012|LOS MANUELES UNO
070120394|07012|BETEL
070120397|07012|BONANZA
070120398|07012|LA CEIBA
070120399|07012|SAN JERONIMO (SOLIDARIDAD)
070120400|07012|EL RENACIMIENTO
070120401|07012|LA HUASTECA
070120406|07012|EL PALENQUE
070120417|07012|EL MOJON
070120419|07012|CLARA PATRICIA
070120420|07012|QUINTA FERMAN
070120422|07012|MONTE SINAI
070120425|07012|EL DIVISADERO
070120432|07012|EL FANDANGO
070120434|07012|LAS PEÑITAS
070120436|07012|CIMA EL PORVENIR
070120437|07012|SAN MARTIN LA ENCAÑADA
070120439|07012|EL ARRINQUIN
070120440|07012|BELLAVISTA (MONTE GRANDE)
070120441|07012|BETANIA
070120442|07012|BETANIA
070120443|07012|SANTA INES
070120444|07012|BUENOS AIRES
070120445|07012|EL CONEJO
070120447|07012|EL CACAO
070120450|07012|EL CARMEN
070120452|07012|QUINTA ISABEL
070120457|07012|EL ZAPOTE
070120458|07012|LA CONFORMIDAD
070120459|07012|LOS COYOTES
070120460|07012|EL CLAVEL
070120461|07012|EL NUEVO TRIUNFO (EL ESPADIN)
070120462|07012|LAS ESPERANZAS
070120463|07012|LA ESPERANZA
070120464|07012|LOS FAISANES
070120465|07012|FLOR DE LIZ
070120466|07012|LA FLOR
070120467|07012|EL GIRASOL
070120468|07012|GRACIELITA
070120469|07012|GUADALUPANA
070120472|07012|EL JOCOTON
070120473|07012|LOS LAGUITOS
070120475|07012|LINDAVISTA
070120476|07012|LAS BUGAMBILIAS
070120477|07012|LAS MARIAS
070120478|07012|EL MIRADOR
070120479|07012|MONTECRISTO
070120480|07012|MONTERREY
070120481|07012|LAS NARANJAS
070120483|07012|NUEVA ESPERANZA
070120484|07012|NUEVA ESPERANZA
070120486|07012|NUEVO CHACACAL
070120487|07012|NUEVO PROGRESO
070120488|07012|EL OCOTE
070120489|07012|LA ORQUIDEA
070120491|07012|PAÑUELO ROJO (MEXIQUITO)
070120493|07012|EL PARAISO
070120494|07012|EL PARAISO
070120495|07012|PARAISO DE LA CUEVA
070120496|07012|EL PEDREGAL DE SAN GABRIEL
070120497|07012|LA PEÑA DE OREB
070120498|07012|LA PEÑA
070120499|07012|LA PERDIZ
070120500|07012|PIEDRAS LEGUAS
070120501|07012|LA POMARROSA
070120502|07012|PONYALON
070120503|07012|EL PORVENIR
070120505|07012|QUINTA EMITA
070120506|07012|QUINTA FLOR
070120507|07012|QUINTA IRMA
070120508|07012|QUINTA LUPITA
070120509|07012|RANCHO ALEGRE
070120510|07012|EL RASTROJAL
070120513|07012|EL RECUERDO
070120514|07012|EL RELICARIO
070120515|07012|EL ROCOSO
070120517|07012|C. M. EL SABINO
070120518|07012|SAN AGUSTIN
070120519|07012|LA CEIBA
070120520|07012|SAN CARLOS
070120523|07012|LOCALIDAD SIN NOMBRE (JOEL OVANDO MELGAR)
070120525|07012|SAN ISIDRO
070120526|07012|SAN JAVIER
070120527|07012|SAN JERONIMO
070120528|07012|ORIANA
070120529|07012|SAN JOSE LA FLOR
070120530|07012|SAN JOSE DE LOS NARANJOS
070120532|07012|SAN LUIS
070120534|07012|SAN MARTIN
070120535|07012|SAN RAFAEL
070120537|07012|SAN SEBASTIAN
070120538|07012|CRISCAR
070120540|07012|SANTA CRUZ
070120541|07012|SANTA ELENA
070120542|07012|SANTA INES
070120543|07012|SANTA LUCIA
070120545|07012|SANTO DOMINGO
070120546|07012|EL PALO VERDE
070120547|07012|COLONIA EJIDAL
070120549|07012|EL CIELITO
070120550|07012|LOCALIDAD SIN NOMBRE (ASUNCION LOPEZ)
070120554|07012|LAS CAROLINAS
070120555|07012|TRES HERMANOS
070120558|07012|LA MONTAÑITA
070120560|07012|LOCALIDAD SIN NOMBRE (DAVID GUTIERREZ RIOS)
070120563|07012|LOCALIDAD SIN NOMBRE (JESUS ZAVALETA)
070120565|07012|LOCALIDAD SIN NOMBRE (JORGE ZEPEDA)
070120566|07012|OLIVO
070120568|07012|LA HERRADURA
070120569|07012|LOCALIDAD SIN NOMBRE (LEANDRO)
070120571|07012|SAN PEDRO
070120572|07012|SANTA CECILIA
070120573|07012|SANIZATOC
070120574|07012|CHACALATENCO
070120575|07012|LOCALIDAD SIN NOMBRE (NOE JIMENEZ SARMIENTO)
070120576|07012|LOCALIDAD SIN NOMBRE (OSCAR ROBLES)
070120577|07012|LOCALIDAD SIN NOMBRE (ANTONIO AGUIRRE C.)
070120578|07012|LOCALIDAD SIN NOMBRE (SALOMON)
070120579|07012|AURORA
070120581|07012|EL EDEN
070120583|07012|LA TIENDA
070120584|07012|NUEVO HORIZONTE (EL TIGRE)
070120585|07012|LOS TULIPANES
070120586|07012|TUXTLAN
070120587|07012|EL VERGEL DE TONANCE
070120589|07012|EL ZAPOTE
070120590|07012|BUENOS AIRES (SALEM)
070120591|07012|SAN FRANCISCO
070120593|07012|EL MAGUEY
070120594|07012|LA ALEGRIA
070120595|07012|LAS PIEDRITAS
070120599|07012|SAN JUDITAS TADEO
070120600|07012|SANTA CATARINA
070120601|07012|SANTA ELENA
070120602|07012|LOCALIDAD SIN NOMBRE (BLANCA LUCIA)
070120603|07012|LA CABAÑA
070120604|07012|MONTE GRANDE
070120605|07012|EL AMARANTO
070120606|07012|EL OLIVO
070120607|07012|BENITO QUEZADA
070120608|07012|BERLIN
070120610|07012|AGUA ZARCA
070120611|07012|LOS AMATES
070120612|07012|EL MIRADOR
070120613|07012|NUEVO PROGRESO
070120614|07012|LOCALIDAD SIN NOMBRE (ARAU HERNANDEZ H.)
070120615|07012|LOCALIDAD SIN NOMBRE (SAMUEL OVANDO ALEGRIA)
070120616|07012|ALEX
070120617|07012|EL AMBAR
070120620|07012|LA CABAÑA
070120621|07012|LA CABAÑA
070120622|07012|CATHIA
070120623|07012|EL CORRALITO
070120624|07012|LAS DELICIAS
070120625|07012|ARGUSA
070120627|07012|LOS GIRASOLES
070120628|07012|GUADALUPE
070120629|07012|SAN ANTONIO
070120630|07012|KILOMETRO NUEVE
070120631|07012|LEON DORADO
070120632|07012|EL LIMON
070120633|07012|LINDOS AIRES
070120634|07012|LOLEK
070120635|07012|LOS MENDOZA
070120636|07012|MONTES LOS OLIVOS
070120637|07012|NUEVA ESPERANZA
070120639|07012|EL PAISAJE
070120640|07012|LAS PALMAS
070120641|07012|LAS PALOMAS
070120642|07012|PLAN DEL ARADO
070120643|07012|EL POTRILLO
070120644|07012|RANCHO ALEGRE
070120645|07012|SAN AGUSTIN
070120646|07012|SAN ANTONIO
070120647|07012|SAN ISIDRO
070120648|07012|SAN JOSE EL PARAISO
070120649|07012|SAN MIGUEL
070120650|07012|SAN MIGUELITO
070120651|07012|SANTA BARBARA
070120652|07012|SANTA ELENA
070120653|07012|SANTA ELENA
070120654|07012|SANTA ENEDINA
070120655|07012|SANTA ENITH
070120656|07012|SANTA ROSA
070120657|07012|SINAI
070120658|07012|LAS CUMBRES DEL TEPEYAC
070120659|07012|LOCALIDAD SIN NOMBRE (AURELIO MANDUJANO C.)
070120660|07012|SANTA ROSA LAS BUGAMBILIAS
070120661|07012|LOCALIDAD SIN NOMBRE (JOSEFINA)
070120662|07012|LIBANO
070120663|07012|EL ENSUEÑO
070120664|07012|LOCALIDAD SIN NOMBRE
070120665|07012|LOCALIDAD SIN NOMBRE (PEDRO MOLINA RISKI)
070120666|07012|LAS MARIAS
070120667|07012|TRES HERMANOS
070120668|07012|TU Y LAS NUBES
070120669|07012|EL ZAPOTE
070120670|07012|LOS ARCOS
070120671|07012|BABILONIA
070120672|07012|LAS BRISAS
070120673|07012|EL CAPRICHO
070120674|07012|EL CHANGARRO
070120675|07012|CHIVI-CHIVI
070120676|07012|EL CHUCAMAY
070120677|07012|FUBEMA
070120678|07012|GRANJA MONTERREY
070120679|07012|GRUPO AGROPECUARIO PLAN DE AYALA
070120680|07012|GUADALUPE
070120681|07012|LOCALIDAD SIN NOMBRE (HUGO CAMARIN)
070120682|07012|LOCALIDAD SIN NOMBRE (FRANCISCO SANCHEZ R.)
070120683|07012|LOCALIDAD SIN NOMBRE (JULIAN NAZAR MORALES)
070120684|07012|LOCALIDAD SIN NOMBRE (LIC. RUBIO)
070120685|07012|MARIANA
070120686|07012|LA NAVE
070120687|07012|LA OBRA
070120688|07012|EL PARAISO
070120689|07012|PATIO DE MAQUINARIA DEL GRUPO JV
070120690|07012|EL PELIZCO
070120691|07012|PIEDRAS GRANDES
070120692|07012|LAS PIEDRAS
070120693|07012|LA PLANADA
070120694|07012|RENOVADORA LUPITA
070120695|07012|EL RUSO
070120696|07012|SAN AGUSTTIN
070120697|07012|SAN FRANCISCO
070120698|07012|SAN JOSE
070120699|07012|SANTA MARIA
070120700|07012|SANTA ROSA
070120701|07012|EL TAMBO
070120702|07012|NUEVO HORIZONTE
070120703|07012|LA FLOR
070120704|07012|MONTE BONITO
070120705|07012|LAS POTRANCAS
070120706|07012|SAN ANTONIO
070120707|07012|SAN MIGUEL
070120708|07012|SANTA TERESA
070120709|07012|EL EDEN
070120710|07012|EL JOBO
070120711|07012|EL PLAN
070120712|07012|EL RECREO
070120713|07012|KILOMETRO 8.9 (ALEJANDRA ALINA)
070120714|07012|ILUSION
070120715|07012|LA BONANZA
070120716|07012|LA ORQUIDEA
070120717|07012|LOCALIDAD SIN NOMBRE (CRISPIN VAZQUEZ)
070120718|07012|LOMA ALTA
070120719|07012|LOS OLIVOS
070120720|07012|LOS ROBLES
070120721|07012|NUEVO ESPADIN EL RETAZO
070120722|07012|SAN ENRIQUE
070120723|07012|SAN RAMON
070130001|07013|BOCHIL
070130006|07013|AJILO
070130007|07013|ALLENDE ESQUIPULAS
070130008|07013|EL AMATE
070130012|07013|LA BOMBILLA
070130017|07013|EL CERRO
070130020|07013|GARRIDO CANAVAL (CHAVARRIA)
070130021|07013|EL CHUCHIS
070130025|07013|EL ENCANTO
070130033|07013|LA YERBABUENA
070130034|07013|YERBABUENA ISBONTICK
070130035|07013|LAS LAGUNAS (LAGUNA GRANDE)
070130037|07013|LA LIBERTAD
070130039|07013|LUIS ESPINOZA
070130040|07013|LLANO GRANDE
070130041|07013|SANTA CRUZ NIHO
070130046|07013|MONTE GRANDE
070130047|07013|MONTE CHICO
070130050|07013|LA NARANJA
070130051|07013|EL NARANJO
070130055|07013|SAN ANTONIO LA PITAHAYA
070130056|07013|POMILO
070130064|07013|EL PALMAR
070130077|07013|SAN PEDRO EL ACHIOTE (SAN PEDRO MARTIR)
070130079|07013|SAN RAMON
070130082|07013|ANDULIO GALVEZ (SANTO DOMINGO)
070130083|07013|SAN VICENTE
070130086|07013|SITETIC
070130092|07013|TIERRA COLORADA
070130095|07013|EL TULIPAN
070130097|07013|VENUSTIANO CARRANZA
070130099|07013|POCITO CAULOTE
070130101|07013|NIHO
070130107|07013|EL COPAL
070130108|07013|LA LAGUNITA
070130113|07013|PALMA REAL
070130115|07013|EL PALMARCITO
070130123|07013|SHASHALPA
070130124|07013|SAN JOSE MUJULAR
070130129|07013|EL LIMON
070130130|07013|SAN JOSE MORELOS
070130131|07013|AGUA BENDITA
070130133|07013|EMILIANO ZAPATA
070130134|07013|EL RETORNO
070130135|07013|CANTE
070130138|07013|CERRO PALMITA
070130139|07013|EL OCOTAL
070130157|07013|FRANCISCO VILLA
070130158|07013|GUADALUPE
070130159|07013|GUADALUPE
070130160|07013|EL MIRADOR
070130161|07013|MONTE VERDE
070130162|07013|MONTE VERDE LIMON
070130163|07013|NUEVO POBLADO CHUCHILTON
070130164|07013|EL OCOTE
070130165|07013|PASHAMUM
070130166|07013|PLAN DE AYALA
070130167|07013|SAN ANTONIO POMILO
070130168|07013|SAN FERNANDO
070130169|07013|SAN GREGORIO
070130170|07013|SAN JOSE CHAVARRIA
070130171|07013|SAN JOSE EL EDEN
070130172|07013|SANTA CRUZ BUENAVISTA
070130173|07013|LA PITAHAYA
070130174|07013|NUEVA ESPERANZA
070130175|07013|LA LAGUNA
070130176|07013|LA CAÑADA
070130177|07013|ARGENTINA
070130178|07013|EL CRUCERO
070130179|07013|LAS LIMAS
070130180|07013|REFORMA 2000
070130181|07013|SAN ISIDRO
070130182|07013|SAN JUAN
070140001|07014|EL BOSQUE
070140002|07014|ALTAGRACIA
070140003|07014|ALVARO OBREGON
070140004|07014|LOS ANGELES
070140005|07014|ARGENTINA
070140011|07014|EL CARRIZAL
070140015|07014|UNION PROGRESO
070140016|07014|CHABAJEBAL
070140017|07014|CHIVALTIC
070140018|07014|LA ESPERANZA
070140020|07014|FLORENCIA
070140023|07014|CHICHALTIC EL LIMON
070140026|07014|EL MANGAL
070140027|07014|SABINOTIC
070140028|07014|EL MOJON
070140032|07014|PLATANOS
070140037|07014|NUEVA UCRANIA
070140041|07014|SAN ANTONIO EL BRILLANTE
070140045|07014|SAN CAYETANO
070140047|07014|SAN FRANCISCO
070140052|07014|SAN ISIDRO UNO
070140056|07014|SAN MIGUEL
070140057|07014|SAN NORBERTO
070140058|07014|SAN PEDRO NICHTALUCUM
070140060|07014|CARMEN GUAYABAL
070140061|07014|LA TRINIDAD
070140062|07014|VERGEL
070140065|07014|NUEVA JERUSALEN
070140067|07014|BUENAVISTA
070140077|07014|POZO VERDE
070140079|07014|UNION TIERRA TZOTZIL
070140080|07014|LAS DELICIAS
070140085|07014|TIERRA CALIENTE
070140090|07014|NAPTIC
070140092|07014|SAN ANDRES LA LAGUNA
070140093|07014|LAS AMAPOLAS
070140094|07014|SAN CAYETANO DOS
070140096|07014|MERCEDES LA ILUSION
070140097|07014|EL VERGEL DOS
070140098|07014|ARGENTINA DOS
070140100|07014|EL PALMAR
070140101|07014|NIQUIDAMBAR
070140102|07014|OCOTAL
070140103|07014|SAN JOAQUIN
070140104|07014|CORAZON DE MARIA
070140105|07014|CARMEN GUAYABAL DOS
070140106|07014|EL REMOLINO
070140108|07014|EL PEDREGAL
070140112|07014|EL NARANJAL
070140115|07014|LA GLORIA CHIKINCHEN
070140116|07014|EL JARDIN
070140117|07014|SAN ANDRES EL PARAISO
070140118|07014|SAN ANTONIO
070140119|07014|VISTA HERMOSA DOS
070140120|07014|PASHA MUN
070140121|07014|LA BONANZA
070150001|07015|CACAHOATAN
070150002|07015|AGUA CALIENTE
070150003|07015|EL AGUILA
070150004|07015|AGUSTIN DE ITURBIDE
070150005|07015|AHUACATLAN
070150006|07015|ALIANZA
070150007|07015|ALPUJARRAS
070150008|07015|FRACCION AZTECA
070150009|07015|AZTECA
070150010|07015|BELLAVISTA
070150011|07015|BENITO JUAREZ
070150014|07015|CAMAMBE
070150015|07015|EL CARMEN
070150018|07015|DOS DE MAYO
070150020|07015|FAJA DE ORO
070150023|07015|GUATIMOC
070150026|07015|MILAN
070150027|07015|MIXCUM
070150033|07015|PIEDRA PARADA
070150035|07015|EL PLATANAR
070150038|07015|EL PROGRESO
070150040|07015|LA RIOJA
070150041|07015|LA CONCEPCION
070150042|07015|TECOYTAC
070150043|07015|SALVADOR URBINA
070150044|07015|SANTA RITA
070150049|07015|TOQUIAN LAS NUBES (TOQUIAN GUARUMO)
070150052|07015|UNION ROJA
070150053|07015|EL ZAPOTE
070150054|07015|SANTA MARIA LA VEGA
070150058|07015|BENITO JUAREZ EL PLAN
070150060|07015|ICUL (PLAN CHIAPAS)
070150061|07015|LAS NUBES GUATIMOC
070150062|07015|PALMIRA
070150063|07015|LAS PULGAS
070150064|07015|PLATANILLO
070150065|07015|EL EDEN (PLATA DOS)
070150066|07015|RANCHO QUEMADO
070150067|07015|LA PRIMAVERA
070150072|07015|ROSARIO IXTAL
070150097|07015|SANTA MARTHA
070150098|07015|MONTEBELLO
070150100|07015|NUEVA ALIANZA
070150101|07015|EL JARDIN
070150102|07015|SAN VICENTE
070150103|07015|SAN ANTONIO IXTAL
070150104|07015|TECATE
070150105|07015|MORELOS
070150106|07015|ZABAKCHE
070150107|07015|SAN JOSE LAS FLORES
070150109|07015|24 DE JUNIO (LA GALLERA)
070150110|07015|NUMANCIA
070150111|07015|LA SOLEDAD
070150112|07015|CACAHOATAN
070150114|07015|LA PLATA TRES
070150115|07015|LA GLORIA
070150120|07015|EL PORVENIR
070150121|07015|LA ESPERANZA
070150122|07015|DOLORES
070150123|07015|COBACH
070150124|07015|SAN JOSE COLON
070150127|07015|TOQUIAN LAS NUBES
070150128|07015|MIRAMAR
070150129|07015|LAS NUBES LOS PATIOS
070150130|07015|BENITO JUAREZ MONTECRISTO
070150131|07015|SAN CRISTOBAL
070150133|07015|PIEDRA PARADA
070150134|07015|LA LAGUNA SECA
070150136|07015|SAN MIGUEL
070150137|07015|BUENOS AIRES
070150139|07015|LA VEGA DEL CAOTAN
070150140|07015|PUENTE COLORADO
070150146|07015|BOLIVAR
070150147|07015|LA UNIDAD
070150148|07015|LA LIBERTAD
070150159|07015|LA ATLANTIDA
070150160|07015|PARAISO
070150161|07015|LA RINCONADA
070150162|07015|TOLOMITA
070150164|07015|EL MANGUITO
070150165|07015|BRASIL
070150166|07015|EL PORVENIR
070150167|07015|SALVADOR URBINA (ISHCANALERO)
070150168|07015|AGUA TIBIA
070150169|07015|LA BOQUILLA
070150172|07015|JERICO
070150173|07015|LA LAGUNA
070150174|07015|ESQUIPULAS
070150175|07015|LA PAZ
070150176|07015|PLATA UNO
070150177|07015|LUPITA
070150179|07015|ROSALES
070150180|07015|SAN FERNANDO
070150181|07015|SANTA LUCIA
070150182|07015|SAN VICENTE
070150183|07015|BALNEARIO LOS ROSALES
070150185|07015|LOCALIDAD SIN NOMBRE (JUAN DE LEON SANTOS)
070150186|07015|TOJBACH
070150187|07015|TOCHAMAN
070150188|07015|TOQUIAN
070150189|07015|LA VENTANA
070150190|07015|LOMA BONITA
070150191|07015|SAN ALBERTO
070150192|07015|ALEJANDRA
070150193|07015|EL PARAISO
070150194|07015|EL PASTIZAL
070150195|07015|OJO DE AGUA
070160001|07016|CATAZAJA
070160002|07016|AGUA FRIA
070160003|07016|BAJO USUMACINTA
070160004|07016|BOCA DEL RIO CHICO
070160005|07016|CUYO (ALVARO OBREGON)
070160007|07016|CUYO SANTA CRUZ
